arrest_date,a_age,a_gender,a_race,v_age,v_gender,v_race,crime,weapon
10/13/2011 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun (Automatic)
10/13/2011 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
10/13/2011 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
10/17/2011 0:00,23,M,Black or African American,75,M,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
10/18/2011 0:00,37,M,Unknown,39,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
10/18/2011 0:00,25,M,Black or African American,25,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
10/18/2011 0:00,25,M,Black or African American,25,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun (Automatic)
10/18/2011 0:00,25,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
10/18/2011 0:00,25,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun (Automatic)
10/20/2011 0:00,57,M,White,53,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/20/2011 0:00,20,M,Black or African American,21,M,White,Murder and Nonnegligent Manslaughter,Handgun
10/22/2011 0:00,39,F,White,,M,White,Murder and Nonnegligent Manslaughter,Other
10/24/2011 0:00,16,M,Black or African American,27,M,White,Murder and Nonnegligent Manslaughter,Firearm
10/24/2011 0:00,16,M,Black or African American,27,M,White,Murder and Nonnegligent Manslaughter,Firearm
10/24/2011 0:00,18,M,Black or African American,41,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
10/25/2011 0:00,39,F,White,,M,White,Murder and Nonnegligent Manslaughter,Asphyxiation
10/26/2011 0:00,18,M,White,46,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
10/30/2011 0:00,29,M,White,29,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,22,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,22,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,22,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,21,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,21,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,21,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,27,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,25,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,25,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,25,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,29,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,29,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,54,M,White,29,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/30/2011 0:00,26,M,Black or African American,51,M,White,Murder and Nonnegligent Manslaughter,Personal Weapons
10/30/2011 0:00,26,M,Black or African American,51,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
10/31/2011 0:00,19,M,Black or African American,41,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
10/31/2011 0:00,24,M,White,62,M,White,Murder and Nonnegligent Manslaughter,Rifle
10/31/2011 0:00,24,M,White,23,F,White,Murder and Nonnegligent Manslaughter,Rifle
11/1/2011 0:00,17,M,Black or African American,7,M,Black or African American,Murder and Nonnegligent Manslaughter,Shotgun
11/1/2011 0:00,17,M,Black or African American,17,M,Black or African American,Murder and Nonnegligent Manslaughter,Shotgun
11/1/2011 0:00,17,M,Black or African American,16,M,Black or African American,Murder and Nonnegligent Manslaughter,Shotgun
11/8/2011 0:00,22,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
11/8/2011 0:00,22,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
11/8/2011 0:00,22,M,Black or African American,57,F,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
11/8/2011 0:00,22,M,Black or African American,57,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
11/8/2011 0:00,22,M,Black or African American,25,M,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
11/8/2011 0:00,22,M,Black or African American,25,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
11/8/2011 0:00,22,M,Black or African American,40,M,White,Murder and Nonnegligent Manslaughter,Personal Weapons
11/8/2011 0:00,22,M,Black or African American,40,M,White,Murder and Nonnegligent Manslaughter,Handgun
11/8/2011 0:00,22,M,Black or African American,24,M,White,Murder and Nonnegligent Manslaughter,Personal Weapons
11/8/2011 0:00,22,M,Black or African American,24,M,White,Murder and Nonnegligent Manslaughter,Handgun
11/8/2011 0:00,32,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
11/8/2011 0:00,29,M,Black or African American,31,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
11/9/2011 0:00,18,M,Black or African American,29,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
11/9/2011 0:00,21,M,Unknown,20,M,Unknown,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
11/10/2011 0:00,18,M,Black or African American,19,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
11/12/2011 0:00,15,M,Black or African American,17,M,Black or African American,Negligent Manslaughter,Handgun
11/14/2011 0:00,63,M,White,59,M,White,Murder and Nonnegligent Manslaughter,Shotgun
11/14/2011 0:00,19,F,Black or African American,25,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
11/14/2011 0:00,44,M,Black or African American,37,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
11/17/2011 0:00,20,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Handgun
11/17/2011 0:00,20,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Handgun
11/17/2011 0:00,20,M,White,20,F,White,Murder and Nonnegligent Manslaughter,Handgun
11/17/2011 0:00,20,M,White,20,F,White,Murder and Nonnegligent Manslaughter,Handgun
11/18/2011 0:00,28,M,White,52,M,White,Murder and Nonnegligent Manslaughter,Personal Weapons
11/18/2011 0:00,36,F,White,52,M,White,Murder and Nonnegligent Manslaughter,Personal Weapons
11/18/2011 0:00,29,M,White,47,M,White,Murder and Nonnegligent Manslaughter,Firearm
11/18/2011 0:00,25,M,White,47,M,White,Murder and Nonnegligent Manslaughter,Firearm
11/18/2011 0:00,20,M,White,30,M,White,Murder and Nonnegligent Manslaughter,Blunt Object
11/18/2011 0:00,20,M,White,30,M,White,Murder and Nonnegligent Manslaughter,Rifle
11/18/2011 0:00,20,M,White,30,M,White,Murder and Nonnegligent Manslaughter,Blunt Object
11/18/2011 0:00,20,M,White,30,M,White,Murder and Nonnegligent Manslaughter,Rifle
11/18/2011 0:00,20,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Handgun
11/18/2011 0:00,20,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Handgun
11/18/2011 0:00,20,M,White,20,F,White,Murder and Nonnegligent Manslaughter,Handgun
11/18/2011 0:00,20,M,White,20,F,White,Murder and Nonnegligent Manslaughter,Handgun
11/18/2011 0:00,19,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Handgun
11/18/2011 0:00,19,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Handgun
11/18/2011 0:00,19,M,White,20,F,White,Murder and Nonnegligent Manslaughter,Handgun
11/18/2011 0:00,19,M,White,20,F,White,Murder and Nonnegligent Manslaughter,Handgun
11/26/2011 0:00,15,M,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
11/27/2011 0:00,32,M,Black or African American,44,F,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
11/29/2011 0:00,29,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
11/29/2011 0:00,29,M,Black or African American,43,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
12/1/2011 0:00,18,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun (Automatic)
12/5/2011 0:00,19,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Unknown
12/5/2011 0:00,17,M,Black or African American,42,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
12/6/2011 0:00,35,M,White,56,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
12/7/2011 0:00,21,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Unknown
12/7/2011 0:00,18,M,Black or African American,42,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
12/8/2011 0:00,20,M,White,65,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
12/8/2011 0:00,20,M,White,65,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
12/8/2011 0:00,20,M,White,62,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
12/8/2011 0:00,20,M,White,62,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
12/9/2011 0:00,21,M,Black or African American,,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
12/9/2011 0:00,23,M,Black or African American,,F,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
12/9/2011 0:00,34,F,White,68,M,White,Murder and Nonnegligent Manslaughter,Unknown
12/13/2011 0:00,25,F,White,3,F,White,Murder and Nonnegligent Manslaughter,Personal Weapons
12/15/2011 0:00,45,M,White,36,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
12/15/2011 0:00,66,M,White,16,M,White,Negligent Manslaughter,Rifle
12/19/2011 0:00,20,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
12/20/2011 0:00,20,M,White,25,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
12/20/2011 0:00,21,M,Black or African American,3,M,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
12/20/2011 0:00,21,M,Black or African American,3,M,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
12/20/2011 0:00,21,M,Black or African American,4,M,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
12/20/2011 0:00,21,M,Black or African American,4,M,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
12/20/2011 0:00,23,F,Black or African American,3,M,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
12/20/2011 0:00,23,F,Black or African American,3,M,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
12/20/2011 0:00,23,F,Black or African American,4,M,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
12/20/2011 0:00,23,F,Black or African American,4,M,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
12/20/2011 0:00,24,F,Black or African American,15,F,Black or African American,Negligent Manslaughter,Knife/Cutting Instrument
12/22/2011 0:00,29,M,Black or African American,6,M,Black or African American,Murder and Nonnegligent Manslaughter,Fire/Incendiary Device
12/30/2011 0:00,17,M,Black or African American,38,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
12/31/2011 0:00,40,M,Black or African American,38,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
12/31/2011 0:00,18,M,Black or African American,38,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
1/2/2012 0:00,19,M,Black or African American,47,M,White,Murder and Nonnegligent Manslaughter,Motor Vehicle
1/6/2012 0:00,19,M,Black or African American,29,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
1/11/2012 0:00,24,M,Black or African American,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
1/11/2012 0:00,28,M,White,36,M,White,Murder and Nonnegligent Manslaughter,Rifle
1/11/2012 0:00,28,M,White,44,M,Black or African American,Murder and Nonnegligent Manslaughter,Rifle
1/11/2012 0:00,28,M,White,40,F,White,Murder and Nonnegligent Manslaughter,Rifle
1/11/2012 0:00,28,M,White,41,M,White,Murder and Nonnegligent Manslaughter,Rifle
1/11/2012 0:00,28,M,White,48,M,White,Murder and Nonnegligent Manslaughter,Rifle
1/11/2012 0:00,28,M,White,45,M,White,Murder and Nonnegligent Manslaughter,Rifle
1/11/2012 0:00,28,M,White,28,M,White,Murder and Nonnegligent Manslaughter,Rifle
1/11/2012 0:00,21,M,Black or African American,36,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
1/11/2012 0:00,18,M,Black or African American,36,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
1/11/2012 0:00,41,M,Black or African American,36,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
1/11/2012 0:00,38,M,Black or African American,36,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
1/12/2012 0:00,26,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
1/13/2012 0:00,18,M,Black or African American,38,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
1/14/2012 0:00,41,F,White,36,M,White,Murder and Nonnegligent Manslaughter,Handgun
1/18/2012 0:00,23,M,Black or African American,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
1/19/2012 0:00,28,M,Black or African American,46,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
1/19/2012 0:00,28,M,Black or African American,56,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
